Date,Open,High,Low,Close,Volume,AveragePrice,TrueRange,PriceAction,HighestHigh,LowestLow,SMA,EMA,EMA26,UpMove,DownMove,PlusDM,MinusDI,EMADM,ATR,PercK,PercD
31-12-2014,537.27,538.4,530.2,530.66,1235995,534.3,8.2,-6.945,543.93,497.19,525.8214286,531.3016566,533.7572284,0.56,3.41,0,3.41,,8.714968854,2.40889494,1.69399742
02-01-2015,532.6,535.8,527.88,529.55,1327665,531.84,7.92,-3.815,543.93,497.19,525.6385714,531.0681024,533.4455818,-2.6,2.32,0,2.32,,8.658185364,2.625309222,2.207839364
05-01-2015,527.15,527.99,517.75,519.46,2057089,522.87,10.24,-7.255,543.93,497.19,525.4921429,529.5203554,532.4096128,-7.81,10.13,0,10.13,,8.771172124,4.439525749,3.15790997
06-01-2015,520.5,521.21,505.55,506.64,2731728,513.38,15.66,-13.67,543.93,497.19,524.835,526.4696414,530.5007526,-6.78,12.2,0,12.2,,9.263231258,6.68758967,4.584141547
07-01-2015,510.95,511.49,503.65,505.15,2345823,507.57,7.84,-5.32,543.93,499.11,525.3342857,523.6270225,528.6229191,-9.72,1.9,0,1.9,,9.161571882,7.060537096,6.062550838
08-01-2015,501.16,507.5,495.02,506.91,3662169,501.26,12.48,8.525,543.93,503.65,525.3671429,521.3980862,527.0145547,-3.99,8.63,0,8.63,,9.398602462,6.914391909,6.887506225
09-01-2015,508.18,508.6,498.65,500.72,2099862,503.625,9.95,-6.635,543.93,495.02,524.3742857,518.641008,525.0668099,1.1,-3.63,1.1,0,,9.437988001,7.84830129,7.274410098
12-01-2015,499.5,500.28,490.91,497.06,2856938,495.595,9.37,0.245,543.93,495.02,522.7328571,515.7635403,522.9922314,-8.32,7.74,0,7.74,,9.433131715,8.620800647,7.794497949
13-01-2015,502.26,508.6,497.26,501.8,3050295,502.93,11.34,-1.36,543.93,490.91,520.5542857,513.9017349,521.4224365,8.32,-6.35,8.32,0,,9.569336592,7.726164059,8.065088666
14-01-2015,500.42,508.26,498.16,505.93,2639959,503.21,10.1,5.475,543.93,490.91,518.2085714,512.8388369,520.2748486,-0.34,-0.9,0,0,,9.607241122,7.057228552,7.801397753
15-01-2015,508.89,509.75,502.01,504.01,2556662,505.88,7.74,-4.31,543.93,490.91,515.8571429,511.6616587,519.070045,1.49,-3.85,1.49,0,,9.473866756,7.281482562,7.354958391
16-01-2015,503.15,510.85,503.09,510.45,2482858,506.97,7.76,7.13,543.93,490.91,513.6378571,511.5001042,518.4315231,1.1,-1.08,1.1,0,,9.351447702,6.236959762,6.858556959
20-01-2015,512.77,515.61,509.37,509.94,3556834,512.49,6.24,-3.965,538.4,490.91,511.6828571,511.2920903,517.8025214,4.76,-6.28,4.76,0,,9.129201437,5.247388751,6.255277025
21-01-2015,510.84,521.85,509.59,520.39,3794259,515.72,12.26,9.445,538.4,490.91,510.6192857,512.5051449,517.9941865,6.24,-0.22,6.24,0,,9.352829906,3.404826498,4.963058337
22-01-2015,523,538.84,521.91,537.3,5221237,530.375,16.93,14.075,535.8,490.91,511.0935714,515.8111256,519.4242468,16.99,-12.32,16.99,0,,9.894056341,-0.287507787,2.788235821
23-01-2015,538.6,545.41,535.75,541.95,5096425,540.58,9.66,3.045,538.84,490.91,511.9792857,519.2963088,521.0928211,6.57,-13.84,6.57,0,,9.877338031,-0.580445879,0.845624277
26-01-2015,541.43,541.5,532.07,536.72,1546563,536.785,9.43,-2.42,545.41,490.91,513.2121429,521.6194677,522.2503899,-3.91,3.68,0,3.68,,9.845385315,1.586258511,0.239434948
27-01-2015,531.46,532.78,520.86,521.19,1957040,526.82,11.92,-10.765,545.41,490.91,514.2514286,521.5622053,522.1718425,-8.72,11.21,0,11.21,,9.993572078,4.35474446,1.786852364
28-01-2015,525,525.69,512.35,512.43,1853819,519.02,13.34,-12.875,545.41,490.91,514.7714286,520.3445779,521.4502245,-7.09,8.51,0,8.51,,10.23260264,5.907377057,3.949460009
29-01-2015,512.9,515.19,503.48,513.23,3945207,509.335,11.71,4.06,545.41,490.91,515.2228571,519.3959675,520.841319,-10.5,8.87,0,8.87,,10.33813103,5.944398264,5.40217326
30-01-2015,519,543.1,518.18,537.55,6055321,530.64,24.92,16.185,545.41,490.91,517.8535714,521.8165052,522.0789991,27.91,-14.7,27.91,0,,11.3796931,1.485190609,4.44565531
02-02-2015,534.32,536.5,521.72,532.2,3768534,529.11,14.78,2.03,545.41,497.26,520.3635714,523.2009712,522.8287029,-6.6,-3.54,0,0,,11.62257216,2.431079539,3.286889471
03-02-2015,529.94,537.45,526.81,533.3,2353086,532.13,10.64,2.85,545.41,498.16,522.6135714,524.5475084,523.6043545,0.95,-5.09,0.95,0,,11.55238843,2.232011206,2.049427118
04-02-2015,533.14,536.75,525.03,526.1,1694780,530.89,11.72,-8.31,545.41,502.01,524.0542857,524.7545072,523.7892171,-0.7,1.78,0,1.78,,11.56436069,3.487322112,2.716804286
05-02-2015,527.93,530.69,525.64,529.83,1658742,528.165,5.05,2.615,545.41,503.09,525.8985714,525.4312396,524.2366825,-6.06,-0.61,0,0,,11.09904921,2.870328577,2.863220632
06-02-2015,531.01,540.22,528.65,533.88,2146920,534.435,11.57,0.88,545.41,503.48,527.5721429,526.557741,524.9510023,9.53,-3.01,9.53,0,,11.13268855,2.117422364,2.825024351
09-02-2015,531.6,533.88,527.55,529.28,1515272,530.715,6.33,-2.595,545.41,503.48,528.9535714,526.9207089,525.2716688,-6.34,1.1,0,1.1,,10.78963937,2.943403801,2.643718247
10-02-2015,532.15,541,529.17,540.16,2371158,535.085,11.83,9.08,545.41,503.48,530.3657143,528.6859477,526.3745082,7.12,-1.62,7.12,0,,10.86395084,0.978874946,2.013233704
11-02-2015,539.73,541.95,536,538,1915336,538.975,5.95,-1.84,545.41,503.48,530.4157143,529.9278213,527.2356557,0.95,-6.83,0.95,0,,10.51295436,1.354042942,1.758773896
12-02-2015,539.66,548.34,537,546.01,2429520,542.67,11.34,6.515,543.1,503.48,530.7057143,532.0721118,528.6263479,6.39,-1,6.39,0,,10.57202904,-0.542318552,0.596866446
13-02-2015,547.51,552.54,546.6,551.16,2368806,549.57,5.94,3.415,548.34,503.48,531.7371429,534.6171636,530.2955073,4.2,-9.6,4.2,0,,10.24116983,-0.517502409,0.098073994
17-02-2015,551.16,553,543.26,545.01,1958669,548.13,9.74,-6.195,552.54,503.48,533.4385714,536.0028751,531.3854697,0.46,3.34,0,3.34,,10.20537198,1.347687186,0.095955409
18-02-2015,543.82,547.55,539.55,542.65,1558153,543.55,8,-1.485,553,503.48,535.5971429,536.8891584,532.2198794,-5.45,3.71,0,3.71,,10.04784541,1.866596932,0.898927237
19-02-2015,542.47,546.86,540.75,546.45,1541669,543.805,6.11,4.635,553,518.18,537.97,538.1639373,533.2739624,-0.69,-1.2,0,0,,9.76657074,1.194459894,1.469581338
20-02-2015,547.58,547.58,538.1,541.8,1911726,542.84,9.48,-3.93,553,521.72,538.2735714,538.6487457,533.9055207,0.72,2.65,0,2.65,,9.746101401,2.011024725,1.690693851
23-02-2015,538.87,539.3,532,535,1644826,535.65,7.3,-2.585,553,525.03,538.4735714,538.1622462,533.9865933,-8.28,6.1,0,6.1,,9.571379873,3.239828289,2.148437636
24-02-2015,531.55,539.4,531,538.65,1421363,535.2,8.4,7,553,525.03,538.8557143,538.2272801,534.3320308,0.1,1,0,1,,9.487709882,2.628205128,2.626352714
25-02-2015,538.44,549.57,538.01,547.33,2041625,543.79,11.56,7.985,553,525.64,540.3721429,539.4409761,535.2948433,10.17,-7.01,10.17,0,,9.635730605,1.040338339,2.302790586
26-02-2015,545.74,560.13,545.09,559.29,2700999,552.61,15.04,13.455,553,527.55,542.4764286,542.0875126,537.0722623,10.56,-7.08,10.56,0,,10.02174985,-1.165797107,0.834248787
27-02-2015,558.15,569.42,557.03,562.63,3416445,563.225,12.39,1.645,560.13,527.55,544.53,544.8265109,538.9654281,9.29,-11.94,9.29,0,,10.19091057,-0.447639596,-0.191032788
02-03-2015,567,575.99,563.15,575.02,2520300,569.57,12.84,9.46,569.42,529.17,547.7971429,548.8523095,541.6361371,6.57,-6.12,6.57,0,,10.38013125,-1.000071434,-0.871169379
03-03-2015,576.35,580.85,570.5,578.79,2526200,575.675,10.35,4.335,575.99,531,550.5564286,552.8440015,544.3882751,4.86,-7.35,4.86,0,,10.37797901,-0.489805914,-0.645838981
04-03-2015,576.97,581.63,572.52,578.33,1898100,577.075,9.11,1.935,580.85,531,553.4371429,556.2421347,546.902477,0.78,-2.02,0.78,0,,10.28740908,0.435297064,-0.351526761
05-03-2015,579.1,583.2,578.23,581.43,1795800,580.715,4.97,1.88,581.63,531,555.9671429,559.6005167,549.4600713,1.57,-5.71,1.57,0,,9.90759415,0.034497628,-0.006670407
06-03-2015,582,582.78,572.06,572.9,1879600,577.42,10.72,-9.07,583.2,531,557.52,561.3737811,551.1963623,-0.42,6.17,0,6.17,,9.965623139,1.739071707,0.7362888
09-03-2015,570.92,575.45,569.05,574.1,1174200,572.25,6.4,3.44,583.2,531,559.5978571,563.0706103,552.892928,-7.33,3.01,0,3.01,,9.710935772,1.569615013,1.114394783
10-03-2015,568.47,569.76,559.82,559.85,2004000,564.79,9.94,-9.25,583.2,531,560.8264286,562.6411956,553.4082667,-5.69,9.23,0,9.23,,9.727297503,3.941260866,2.416649195
11-03-2015,559.8,564.18,555.41,555.69,2026100,559.795,8.77,-6.16,583.2,531,561.4864286,561.7143695,553.577284,-5.58,4.41,0,4.41,,9.658919109,4.667775214,3.392883698
12-03-2015,558.48,561.84,555.53,561.36,1781263,558.685,6.31,4.115,583.2,531,562.8835714,561.6671203,554.1537815,-2.34,-0.12,0,0,,9.419710602,3.771467056,4.126834378
13-03-2015,559.23,564.36,550.33,553,1771300,557.345,14.03,-7.46,583.2,531,564.1692857,560.5115042,554.0683162,2.52,5.2,0,5.2,,9.749016987,5.112924525,4.517388932
16-03-2015,556.93,563.75,551.32,561.64,1842700,557.535,12.43,6.46,583.2,538.01,565.8114286,560.6619703,554.6291816,-0.61,-0.99,0,0,,9.940515774,3.738252939,4.207548173
17-03-2015,558.16,560.64,554.41,557.61,1444500,557.525,6.23,-0.19,583.2,545.09,566.5457143,560.255041,554.849983,-3.11,-3.09,0,0,,9.675478933,4.386431032,4.412536165
18-03-2015,557.73,566.51,553.5,566.16,1766200,560.005,13.01,10.37,583.2,550.33,567.0364286,561.0423688,555.687762,5.87,0.91,5.87,0,,9.913659009,2.974704537,3.699796169
19-03-2015,564.52,566.96,562.12,563.67,1232900,564.54,4.84,-1.295,583.2,550.33,567.1107143,561.3927196,556.2790389,0.45,-8.62,0.45,0,,9.551254794,3.341345948,3.567493839
20-03-2015,566.71,567.1,564.48,564.95,2216000,565.79,2.62,-1.72,583.2,550.33,566.3914286,561.8670237,556.9213323,0.14,-2.36,0.14,0,,9.056165166,3.120084798,3.145378428
23-03-2015,566,569.64,563.06,565.37,1511600,566.35,6.58,-1.295,583.2,550.33,565.4328571,562.3340872,557.5471596,2.54,1.42,2.54,0,,8.879296226,3.050496583,3.170642443
24-03-2015,568.54,581.88,568.09,577.54,3957800,574.985,13.79,7.055,583.2,550.33,565.3764286,564.3615422,559.0281107,12.24,-5.03,12.24,0,,9.230060781,0.982391585,2.384324322
25-03-2015,577.57,580.07,567,567,2653400,573.535,13.07,-11.82,582.78,550.33,564.3457143,564.7133366,559.618621,-1.81,1.09,0,1.09,,9.504342154,2.653884965,2.228924378
26-03-2015,564.65,567.19,558.31,563.64,2492100,562.75,8.88,0.385,581.88,550.33,563.6842857,564.5702251,559.916501,-12.88,8.69,0,8.69,,9.459746286,3.136742362,2.257672971
27-03-2015,561.83,564.07,556.93,557.55,1727600,560.5,7.14,-5.09,581.88,550.33,562.5021429,563.6341951,559.7412046,-3.12,1.38,0,1.38,,9.294050122,4.145015929,3.311881085
30-03-2015,560.25,562.16,556.79,561.14,1239300,559.475,5.37,2.11,581.88,550.33,562.5942857,563.3016357,559.8448191,-1.91,0.14,0,0.14,,9.013760828,3.577280646,3.619679646
31-03-2015,558.21,562.45,554.67,554.7,1746622,558.56,7.78,-5.615,581.88,550.33,562.5235714,562.154751,559.4637214,0.29,2.12,0,2.12,,8.925635054,4.626422353,4.116239643
01-04-2015,555.29,558.5,546.03,549.49,1945000,552.265,12.47,-5.675,581.88,550.33,561.6757143,560.4661175,558.7249272,-3.95,8.64,0,8.64,,9.178803979,5.512675409,4.572126136
02-04-2015,547.41,548,540.44,541.31,2388000,544.22,7.56,-5.96,581.88,546.03,560.8407143,557.9119685,557.4349326,-10.5,5.59,0,5.59,,9.063175123,6.901537833,5.680211865
06-04-2015,538.84,545.54,535.7,543.95,1685800,540.62,9.84,5.885,581.88,540.44,559.5771429,556.0503727,556.4360487,-2.46,4.74,0,4.74,,9.118662615,6.585126607,6.333113283
07-04-2015,545.15,550.16,543.59,544.86,1365906,546.875,6.57,-2.16,581.88,535.7,558.6664286,554.558323,555.5785636,4.62,-7.89,4.62,0,,8.936615285,6.338606945,6.608423795
08-04-2015,546.12,551.5,546,548.84,1419300,548.75,5.5,1.45,581.88,535.7,557.4292857,553.7958799,555.0794107,1.34,-2.41,1.34,0,,8.691142765,5.692331547,6.205355033
09-04-2015,549.21,549.37,541.95,548.02,1617895,545.66,7.42,1.765,581.88,535.7,556.3114286,553.0257626,554.5564914,-2.13,4.05,0,4.05,,8.600346853,5.836773743,5.955904078
10-04-2015,549.57,549.85,544.98,548.54,1305200,547.415,4.87,0.61,581.88,535.7,555.1392857,552.4276609,554.1108254,0.48,-3.03,0.48,0,,8.333893506,5.735716621,5.754940637
13-04-2015,547.92,553.27,546.3,548.64,1466200,549.785,6.97,-0.785,581.88,535.7,553.9442857,551.9226395,553.7055791,3.42,-1.32,3.42,0,,8.236472542,5.70482181,5.759104058
14-04-2015,546.19,546.57,535.74,539.78,2360300,541.155,10.83,-4.58,580.07,535.7,551.2471429,550.3036209,552.6740547,-6.7,10.56,0,10.56,,8.421724503,6.891302489,6.11061364
15-04-2015,537.96,543.19,532.37,541.04,2346233,537.78,10.82,4.8,567.19,535.7,549.3928571,549.0684714,551.8122729,-3.38,3.37,0,3.37,,8.593029896,4.649798183,5.748640827
16-04-2015,538.35,545.23,538.1,543.52,1586088,541.665,7.13,4.44,564.07,532.37,547.9557143,548.3286752,551.1980304,2.04,-5.73,2.04,0,,8.48852776,3.672069046,5.071056572
17-04-2015,537.01,539.8,529,532.74,2461600,534.4,10.8,-3.795,562.45,532.37,546.1835714,546.2501852,549.8307689,-5.43,9.1,0,9.1,,8.65363292,5.246845447,4.522904225
20-04-2015,533.75,545.8,533.35,544.53,1926063,539.575,12.45,10.345,562.45,529,544.9971429,546.0208272,549.4381194,6,-4.35,6,0,,8.924801997,3.245759412,4.054891301
21-04-2015,545.99,547.77,542.21,542.92,1456387,544.99,5.56,-3.605,558.5,529,544.1557143,545.6073836,548.9552957,1.97,-8.86,1.97,0,,8.684458997,2.771724144,3.754776334
22-04-2015,543.26,551,541.32,549.18,1589784,546.16,9.68,5.98,553.27,529,544.1335714,546.0837324,548.9719405,3.23,0.89,3.23,0,,8.755569069,0.747318606,2.254934054
23-04-2015,550.51,561.17,550.08,557.46,3909100,555.625,11.09,5.31,553.27,529,545.2871429,547.6005681,549.6006856,10.17,-8.76,10.17,0,,8.922314136,-0.764654354,0.918129465
24-04-2015,580.05,584.7,568.35,573.66,4608403,576.525,16.35,-6.06,561.17,529,547.4092857,551.075159,551.3828571,23.53,-18.27,23.53,0,,9.452863126,-2.201928671,-0.739754806
27-04-2015,572.45,575.52,562.3,566.12,2403100,568.91,13.22,-5.955,584.7,529,548.9278571,553.0811378,552.4744973,-9.18,6.05,0,6.05,,9.721944331,3.145660326,0.059692434
28-04-2015,564.32,567.83,560.96,564.37,1859787,564.395,6.87,-5.68E-14,584.7,529,550.0371429,554.5863194,553.3556456,-7.69,1.34,0,1.34,,9.518234022,3.47699675,1.473576135
29-04-2015,560.51,565.84,559,561.39,1681000,562.42,6.84,-0.59,584.7,529,550.9921429,555.4934768,553.950783,-1.99,1.96,0,1.96,,9.326931592,3.982641084,3.535099387
30-04-2015,558.56,561.11,546.72,548.77,2362000,553.915,14.39,-10.04,584.7,529,551.0085714,554.5970133,553.5670213,-4.73,12.28,0,12.28,,9.688579335,6.041295356,4.500311063
01-05-2015,549.92,551.22,543.85,551.16,1828500,547.535,7.37,4.245,584.7,529,551.1885714,554.1387448,553.3887234,-9.89,2.87,0,2.87,,9.522966525,5.778225702,5.267387381
04-05-2015,550.59,556.69,547.39,552.84,1762900,552.04,9.3,1.925,584.7,529,552.1214286,553.9655789,553.3480772,5.47,-3.54,5.47,0,,9.507040345,5.466946935,5.762155998
05-05-2015,550.16,552.61,542.37,543.04,1426400,547.49,10.24,-8.01,584.7,529,552.2642857,552.508835,552.584516,-4.08,5.02,0,5.02,,9.559394606,7.028732432,6.09130169
06-05-2015,542.64,543.93,532.23,535.08,1951654,538.08,11.7,-6.78,584.7,529,551.6614286,550.1849903,551.2878851,-8.68,10.14,0,10.14,,9.712294991,8.389125583,6.96160165
07-05-2015,535.9,545.2,533.45,542.04,1590003,539.325,11.75,5.785,584.7,532.23,552.3257143,549.0989916,550.6028566,1.27,-1.22,1.27,0,,9.857845349,7.368957446,7.595605154
08-05-2015,548.87,552.8,548.03,548.95,1411200,550.415,4.77,-1.425,584.7,532.23,552.6414286,549.0791261,550.4804228,7.6,-14.58,7.6,0,,9.494427824,6.099381531,7.28582152
11-05-2015,548.49,553.37,545.6,545.78,1092900,549.485,7.77,-5.06,584.7,532.23,552.8457143,548.6392426,550.1322433,0.57,2.43,0,2.43,,9.371254408,6.599294628,6.689211202
12-05-2015,542.15,542.96,535,538.73,1764123,538.98,7.96,-1.96,584.7,532.23,552.0992857,547.3180103,549.2876327,-10.41,10.6,0,10.6,,9.270450522,7.835884499,6.844853553
13-05-2015,540.47,543.84,538.98,539.49,1211920,541.41,4.86,-2.41,584.7,532.23,550.8157143,546.2742756,548.5618821,0.88,-3.98,0.88,0,,8.955418342,7.700430924,7.378536684
14-05-2015,543.97,549.69,542.5,549.2,1586800,546.095,7.19,5.72,575.52,532.23,549.0685714,546.6643721,548.6091501,5.85,-3.52,5.85,0,,8.829317032,4.619164619,6.718493347
15-05-2015,550.39,550.6,542.5,546.49,1671955,546.55,8.1,-2.01,567.83,532.23,547.6664286,546.6411225,548.452176,0.91,0,0.91,0,,8.777222958,3.744910852,5.354835465
18-05-2015,543.82,548.34,542.25,546.67,1334686,545.295,6.09,2.8,565.84,532.23,546.4021429,546.6449729,548.320163,-2.26,0.25,0,0.25,,8.585278461,3.404731458,3.922935643
19-05-2015,548,553.4,547.12,549.28,2356274,550.26,6.28,-0.34,561.11,532.23,545.5371429,546.9963098,548.391262,5.06,-4.87,5.06,0,,8.420615714,2.10704426,3.08556219
20-05-2015,550.92,556.07,545.1,552.51,1541962,550.585,10.97,2.72,556.69,532.23,545.8042857,547.7314685,548.6963537,2.67,2.02,2.67,0,,8.602714591,0.754553496,2.088776405
21-05-2015,550.37,557.61,549.3,556.81,1708500,553.455,8.31,6.575,556.69,532.23,546.2078571,548.9419394,549.2973646,1.54,-4.2,1.54,0,,8.581806406,-0.021813621,0.946594712
22-05-2015,554.46,558.24,553.62,554.52,1213200,555.93,4.62,-1.38,557.61,532.23,546.3278571,549.6856808,549.6842265,0.63,-4.32,0.63,0,,8.298820234,0.552782697,0.428507524
26-05-2015,552.58,553.33,542.97,547.19,1866724,548.15,10.36,-3.655,558.24,532.23,546.6242857,549.3529233,549.4994689,-4.91,10.65,0,10.65,,8.44604736,1.966559589,0.832509555
27-05-2015,548.68,555.29,546.58,554.25,1742200,550.935,8.71,6.1,558.24,533.45,547.9935714,550.0058669,549.8513601,1.96,-3.61,1.96,0,,8.46490112,0.722642808,1.080661698
28-05-2015,553.79,555.76,550.8,554.18,1177318,553.28,4.96,1.095,558.24,535,548.8607143,550.562418,550.1720001,0.47,-4.22,0.47,0,,8.21455104,0.728715146,1.139305847
29-05-2015,553.2,553.94,545.04,545.32,2172200,549.49,8.9,-8.11,558.24,535,548.6014286,549.8634289,549.8125927,-1.82,5.76,0,5.76,,8.26351168,2.28127483,1.244210928
01-06-2015,548.73,550.57,543.58,549.21,1660500,547.075,6.99,2.375,558.24,535,548.8464286,549.7763051,549.7679562,-3.37,1.46,0,1.46,,8.17254656,1.624495156,1.544828377
02-06-2015,547.43,558.79,546.55,553.95,1592808,552.67,12.24,4.54,558.24,538.98,549.9335714,550.3327977,550.0777372,8.22,-2.97,8.22,0,,8.463078949,0.774787791,1.560185926
03-06-2015,555.1,557.99,552.15,555.29,1335400,555.07,5.84,0.315,558.79,542.25,551.0621429,550.993758,550.4638308,-0.8,-5.6,0,0,,8.275716167,0.626706657,1.008663201
04-06-2015,552.18,555.96,549.12,551.69,1343300,552.54,6.84,-1.095,558.79,542.25,551.24,551.0865903,550.5546581,-2.03,3.03,0,3.03,,8.173165012,1.26811756,0.889870669
05-06-2015,552,553.33,547.38,549.53,1219800,550.355,5.95,-2.06,558.79,542.25,551.4571429,550.8790449,550.4787575,-2.63,1.74,0,1.74,,8.014367511,1.651065347,1.181963188
08-06-2015,549.61,549.87,542.95,543.48,1366800,546.41,6.92,-5.995,558.79,542.97,551.2292857,549.8925056,549.960331,-3.46,4.43,0,4.43,,7.936198403,2.710766044,1.87664965
09-06-2015,543.42,544.84,538.85,542.16,1500641,541.845,5.99,-0.315,558.79,542.95,550.7207143,548.8615048,549.3825287,-5.03,4.1,0,4.1,,7.797184232,2.97439658,2.445409324
10-06-2015,545.7,554.78,545.11,552.6,1515775,549.945,9.67,6.105,558.79,538.85,550.7271429,549.3599709,549.6208599,9.94,-6.26,9.94,0,,7.930956786,1.119986973,2.268383199
11-06-2015,554.83,554.83,549.17,550.04,1293535,552,5.66,-4.355,558.79,538.85,550.2435714,549.4506414,549.6519074,0.05,-4.06,0.05,0,,7.768745587,1.553773895,1.882719149
12-06-2015,547.68,548.85,545.63,547.47,1272100,547.24,3.22,0.125,558.79,538.85,549.74,549.1865559,549.4902846,-5.98,3.54,0,3.54,,7.443835188,2.026259028,1.566673299
15-06-2015,542.73,544.05,539.21,543,1357400,541.63,4.84,1.505,558.79,538.85,549.4407143,548.3616818,549.0095228,-4.8,6.42,0,6.42,,7.257846961,2.833379689,2.137804204
16-06-2015,544.26,546.69,541.57,544.87,1626300,544.13,5.12,1.045,558.79,538.85,548.7707143,547.8961242,548.7028914,2.64,-2.36,2.64,0,,7.105143606,2.495764193,2.45180097
17-06-2015,546.26,548.36,541.81,546.6,1222000,545.085,6.55,1.685,558.79,538.85,548.2292857,547.7233076,548.5471217,1.67,-0.24,1.67,0,,7.065490492,2.188097396,2.505747093
18-06-2015,548,557.25,548,556.18,2059600,552.625,9.25,7.645,558.79,538.85,549.005,548.8508666,549.1125201,8.89,-6.19,8.89,0,,7.221526885,0.47355959,1.719140393
19-06-2015,556.52,557.91,552.26,557.52,2964400,555.085,5.65,2.935,558.79,538.85,549.5985714,550.0067511,549.7352964,0.66,-4.26,0.66,0,,7.109274965,0.228476851,0.963377946
22-06-2015,559.41,565.61,558.91,559.68,1737500,562.26,6.7,-2.445,557.99,538.85,550.0078571,551.2965176,550.4719411,7.7,-6.65,7.7,0,,7.080041039,-0.301551473,0.133494989
23-06-2015,559.79,564.9,557.15,563.39,1569808,561.025,7.75,4.165,565.61,538.85,550.5864286,552.9089819,551.4288344,-0.71,1.76,0,1.76,,7.12789525,0.395408277,0.107444551
24-06-2015,562.48,562.64,556.81,558.57,1446100,559.725,5.83,-3.11,565.61,538.85,551.0778571,553.6637843,551.9578096,-2.26,0.34,0,0.34,,7.035188447,1.237867492,0.443908098
25-06-2015,560.3,563.14,557.46,557.95,1335200,560.3,5.68,-3.525,565.61,538.85,551.6792857,554.2352798,552.4016755,0.5,-0.65,0.5,0,,6.938389272,1.345902115,0.993059294
26-06-2015,559.71,560,551.85,553.06,2183700,555.925,8.15,-6.19,565.61,538.85,552.3635714,554.0785758,552.4504403,-3.14,5.61,0,5.61,,7.024932895,2.194823365,1.592864324
29-06-2015,546.75,550.9,540.24,541.25,1887800,545.57,10.66,-7.07,565.61,539.21,552.2985714,552.368099,551.6207781,-9.1,11.61,0,11.61,,7.284580546,4.253684431,2.598136637
30-06-2015,545.09,545.9,539.54,540.04,1725464,542.72,6.36,-5.205,565.61,539.21,551.4014286,550.7243525,550.7629427,-5,0.7,0,0.7,,7.218539078,4.479559927,3.642689241
01-07-2015,543.66,545.81,539.76,543.3,1537900,542.785,6.05,0.335,565.61,539.21,550.92,549.7344388,550.2101321,-0.09,-0.22,0,0,,7.135072001,3.946751581,4.226665313
02-07-2015,544.74,548,543.57,547.34,1406200,545.785,4.43,2.855,565.61,539.21,550.9107143,549.4151803,549.9975297,2.19,-3.81,2.19,0,,6.941852572,3.246528241,3.890946583
